"site" "date" "period" "season" "Albulichthys.albuloides" "Amblyrhynchichthys.truncatus" "Anabas.testudineus" "Barbonymus.altus" "Barbonymus.gonionotus" "Belodontichthys.truncatus" "Boesemania.microlepis" "Channa.micropeltes" "Channa.striata" "Chitala.ornata" "Cirrhinus.microlepis" "Clarias.batrachus" "Clarias.macrocephalus" "Clarias.meladerma" "Coilia.macrognathos" "Cosmochilus.harmandi" "Cyclocheilichthys.armatus" "Cyclocheilichthys.enoplos" "Cyclocheilichthys.repasson" "Cyclocheilos.furcatus" "Cynoglossus.microlepis" "Gyrinocheilus.pennocki" "Hampala.dispar" "Hampala.macrolepidota" "Hemibagrus.spilopterus" "Henicorhynchus.lobatus" "Henicorhynchus.siamensis" "Hypsibarbus.lagleri" "Labeo.chrysophekadion" "Labeo.dyocheilus" "Labiobarbus.leptocheilus" "Labiobarbus.lineatus" "Labiobarbus.siamensis" "Leptobarbus.hoevenii" "Luciosoma.bleekeri" "Lycothrissa.crocodilus" "Macrognathus.siamensis" "Mystus.albolineatus" "Mystus.atrifasciatus" "Mystus.bocourti" "Mystus.mysticetus" "Mystus.singaringan" "Notopterus.notopterus" "Ompok.bimaculatus" "Osteochilus.melanopleurus" "Osteochilus.schlegeli" "Osteochilus.vittatus" "Oxyeleotris.marmorata" "Pangasianodon.hypophthalmus" "Pangasius.djambal" "Pangasius.larnaudii" "Pangasius.macronema" "Pangasius.spp" "Pao.leiurus" "Parachela.siamensis" "Paralaubuca.typus" "Parambassis.wolffii" "Phalacronotus.apogon" "Phalacronotus.bleekeri" "Phalacronotus.micronemus" "Polynemus.dubius" "Poropuntius.deauratus" "Pristolepis.fasciata" "Probarbus.jullieni" "Probarbus.labeamajor" "Puntioplites.proctozysron" "Puntius.brevis" "Rasbora.tornieri" "Syncrossus.helodes" "Systomus.rubripinnis" "Thynnichthys.thynnoides" "Toxotes.microlepis" "Trichopodus.microlepis" "Trichopodus.pectoralis" "Trichopodus.trichopterus" "Wallago.attu" "Xenentodon.cancila" "Yasuhikotakia.modesta"
"726" "ps" "2014-01-12" "Rec" "wet" 0 0 0 1.54162386 7.22370474142857 0 4.23005578142857 0 0 0 6.16937601342857 0 0 0 0 0.252844501714286 0 0 0 9.19825614571429 0 0 0 0 6.88844124542857 52.05533911 45.0810793257143 0 69.17692051 0 0 51.3200518414286 43.5902410042857 0 0 0 0 0 0 0 59.2752384785714 2.44580328714286 5.27950327285714 0 49.8190744232857 0 40.4651179642857 0 0.688468155714286 0 0.305725411 0 0 0 0 64.0224481185714 0 0 0 0 0 0 0 0 0 0 0 0 23.7888265271429 0 48.4621013642857 0 21.2355209571429 0 26.3835260428571 0 6.28272262285714 0
"727" "ps" "2014-01-19" "Rec" "wet" 0 0 124.988382298571 0 8.61303566428571 0 0 1.86213298771429 0 0 1.36923774085714 0 0 0 0 0 13.9486914188571 0 0 2.77910491357143 0 0 0 0 3.80228563171429 87.6952879257143 73.5638025657143 0 71.03918121 0 0 18.4930031814286 85.6503048857143 5.28634365714286 6.23052952142857 0 0 0 0 0 38.3452063714286 0 5.35852291857143 0 19.4857209752857 0 110.65233854 0 1.80375178571429 0 0 6.04153560714286 0 0 0 35.0284750014286 67.14177005 0 0 0 0 0 17.4439222557143 0 0 0 0 0 0 0 47.8504377385714 0.952380995571429 173.722412428571 0 216.080444528571 1.57916154628571 0 0
"728" "ps" "2014-01-26" "Rec" "wet" 0 0 116.17268152 0 0 0 0 2.37692611414286 4.37925171742857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72.32130181 140.502322982857 0 90.35328303 0 0 24.9088678414286 92.4887733871429 8.02005039428571 0 0 0 0 0 0 20.7570215142857 0 1.08327696657143 5.19480508285714 18.9690441871429 0 193.805489724286 0 0 0 0 0 0 0 0 0 74.5006040771429 0 0 0 0 0 34.3722939857143 0 0 0 0 0 0 0 39.0686029928571 0 85.1259041185714 0 450.778036028571 3.37867516242857 0 0
"729" "ps" "2014-02-02" "Rec" "wet" 0 0 100.628308614286 0 0 0 0 0 5.67355948 0 0 0 0 0 0 11.1675125285714 0 0 0 0 0 0 0 0 0 42.7662227957143 170.578186387143 0 97.6090039214286 0 0 61.1236589085714 94.1804203185714 0 6.09137047 0 10.42471029 0 0 0 18.1405897 0 0 0 17.5651867928571 0 218.409407671429 0 0 0 0 11.1675125285714 0 0 0 53.0834795957143 17.4247275857143 0 0 0 0 0 0 0 0 0 0 0 10.42471029 0 95.5925298142857 0 30.1158297285714 0 282.012121128571 0 0 0
"730" "ps" "2014-02-09" "Rec" "wet" 0 39.7123064571429 133.569255712857 0 0 0 0 4.94907599128571 4.94128651857143 0 0 0 0 0 10.4454686528571 0 15.9663868571429 22.8699549571429 0 0 0 0 0 0 0 84.0877980714286 145.248203388571 0 131.171059614286 0 0 68.4658403057143 60.3133227657143 32.8742104428571 0 13.0685456928571 0 0 0 0 32.3343704514286 0 15.2971373057143 18.7353625571429 12.1779856628571 0 216.724095625714 0 0 0 0 0 0 0 0 0 12.28878665 0 0 0 0 0 44.0149129 0 0 0 0 0 0 0 88.9952919057143 0 73.6227922857143 0 390.831242428571 7.42598013285714 0 0
"731" "ps" "2014-02-16" "Rec" "dry" 0 0 148.722674428571 0 0 0 0 5.00140719914286 0 0 0 0 0 0 0 14.0028289871429 2.01612901714286 14.0943876957143 0 1.89368762428571 0 0 0 0 0 84.3342850285714 54.50260923 0 100.163250104286 0 0 48.9802058071429 74.0741438414286 0 0 0 0 0 0 0 67.1709596642857 0 1.89368762428571 0 38.4536998028571 0 147.453861604286 0 4.90874768142857 0 0 14.0028289871429 0 0 0 46.8209824328571 75.0306987571429 0 0 0 0 0 18.4154965757143 0 0 0 0 0 0 0 67.9889420885714 0 58.7378877657143 0 245.838050085714 3.26747090285714 8.16831690857143 0
"732" "ps" "2014-02-23" "Rec" "dry" 0 38.8281530285714 51.5093088442857 0 0 0 0 0 0 0 0 0 0 0 0 15.6455192985714 0 0 0 22.8818805857143 0 0 0 0 0 110.910504734286 88.6426500514286 0 95.4685332542857 0 0 69.5609809728571 88.5957220185714 13.4792625685714 0 14.8732223857143 0 0 0 0 81.4249796985714 14.7186150857143 9.73502296714286 32.5769358385714 37.2531878 0 78.7052477428571 0 8.52407288142857 0 0 0 0 0 0 15.3563708942857 82.96737467 0 0 0 0 0 17.2803136714286 0 0 0 0 0 10.5132964885714 0 76.7991488657143 0 110.009110251429 0 201.700477271429 0 0 0
"733" "ps" "2014-03-02" "Rec" "dry" 0 20.6632652142857 165.455837628571 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2146311414286 32.4507393142857 0 17.9876496507143 0 0 0 0 0 183.122116657143 100.652231312857 0 138.555945042857 0 0 74.9208774 165.468650015714 0 0 0 0 0 0 0 186.522099277143 0 0 28.1491636042857 41.3015495571429 0 171.389502054286 0 9.59595950285714 0 0 0 0 0 0 94.8027716857143 87.5879192642857 0 0 0 0 0 11.32075431 0 0 0 0 0 0 0 137.960423868571 0 31.3725496 0 295.167191214286 0 0 0
"734" "ps" "2014-03-09" "Rec" "dry" 12.09302272 14.1260017214286 118.179372831429 0 0 0 0 0 0 0 0 0 0 0 0 18.9755566842857 0 13.9534877528571 0 11.8829183742857 0 0 0 0 0 54.5387529085714 50.6431208471429 0 110.216196818571 0 0 51.96365633 78.4805080985714 0 0 7.96019904285714 0 0 0 0 151.873154242857 0 0 22.3913405114286 71.4793058914286 0 136.424648504286 0 0 0 0 0 0 0 0 22.5873219571429 100.922144898571 0 0 0 0 0 75.21174647 0 0 34.2009807142857 0 0 0 0 61.8801603614286 0 111.932691657143 0 355.3222877 0 0 0
"735" "ps" "2014-03-16" "Rec" "dry" 0 0 127.666746397143 0 0 0 0 0 15.6390979428571 0 0 0 0 0 0 0 0 26.3747239442857 0 8.72180462142857 0 0 0 0 0 38.0001793171429 84.1695575785714 0 64.19953971 0 0 147.16110794 85.2272720428571 4.81203013571429 0 9.62406027142857 0 0 0 0 88.3268211657143 39.9376904571429 0 32.18824346 20.1612901714286 0 153.558603081429 0 0 0 0 0 0 0 0 12.33129788 90.7325198171429 0 0 0 0 0 64.4786293628571 0 0 8.84792654 0 0 3.45294533142857 0 96.2353937457143 0 113.310203015714 0 340.357506457143 0 0 0
"736" "ps" "2014-03-23" "Rec" "dry" 38.0281879914286 36.67480452 236.430907142857 0 10.95087851 0 0 0 0 0 0 0 0 0 0 0 0 42.4234197228571 0 29.37541907 0 0 0 0 8.62936577 79.20925615 33.1593139971429 0 85.6780872942857 0 0 134.89867518 151.354223101429 0 46.1499759542857 0 0 0 0 0 50.2715768142857 0 0 0 0 0 120.454067828571 0 0 0 0 39.4877738471429 0 0 0 26.5658278614286 54.7200689028571 0 0 0 0 0 18.4818483571429 0 0 67.8356662657143 0 0 0 0 80.4761134285714 0 95.1819872428571 0 327.900534314286 0 0 0
"737" "ps" "2014-03-30" "Rec" "dry" 0 38.1964351571429 187.659403415714 0 0 0 0 88.7028847328571 4.40917106285714 0 0 0 0 0 0 0 0 25.5762808671429 0 45.8791225571429 0 0 0 0 0 76.20780116 184.594612785714 0 86.8013394428571 0 0 78.38046909 136.623438727143 0 0 41.2733583428571 0 0 0 0 36.6811270571429 0 0 0 0 0 138.50286474 0 0 0 0 0 0 0 0 40.1062440742857 46.1179333428571 0 0 0 0 0 89.3539038028571 0 0 43.7567894 0 0 0 0 109.117927942857 0 60.2184768142857 0 385.694492428571 0 0 0
"738" "ps" "2014-04-06" "Low" "dry" 0 0 118.40526335 0 0 0 0 4.06976756166667 0 0 0 0 0 0 0 26.7953330316667 0 25.06020995 0 34.1269843483333 0 0 0 0 0 97.45379986 75.12746326 0 86.9348023566667 0 0 31.8948027366667 75.0377115016667 0 0 0 0 0 0 0 10.6117350283333 22.28464355 0 19.8412699833333 0 0 114.121692781667 0 0 0 0 0 0 0 0 31.5126044733333 21.4285712833333 0 0 0 0 0 46.104537195 0 0 12.1359226666667 0 0 0 0 33.8712401933333 0 32.6277574 0 201.868297766667 0 0 0
"739" "ps" "2014-04-13" "Low" "dry" 19.384616096 34.383545432 113.211753846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40.069074324 0 30.030944654 0 0 0 0 0 45.113843736 32.920780266 0 67.331409632 0 0 58.47606676 80.311679566 8.108108004 0 33.45173812 0 0 0 27.55101988 108.44748765 84.232339726 0 31.049597372 0 0 107.188533762 0 0 0 0 0 0 0 0 23.1428582 22.89156672 0 0 0 0 0 116.553488772 0 0 63.425955082 0 0 0 0 32.31660265 0 123.1424488 0 102.11208274 0 0 0
"740" "ps" "2014-04-20" "Low" "dry" 0 16.3967609428571 58.2075920714286 0 0 0 0 0 0 0 0 0 0 0 20.5357147428571 0 0 23.9583338714286 0 39.3707980671429 0 0 0 0 0 25.1871745028571 21.3268217071429 0 82.3209344142857 0 0 61.7301786571429 29.9297933257143 0 0 0 0 0 0 0 115.953533597143 16.7982770142857 0 9.56521759 8.69565227285714 0 83.5129068957143 0 0 0 0 0 0 0 0 0 58.5358683357143 0 0 0 0 0 76.62945756 0 0 57.1940668142857 0 0 0 0 27.8388288571429 0 18.5592192428571 0 275.930336285714 0 0 0
"741" "ps" "2014-04-27" "Low" "dry" 46.2447201571429 44.8434897571429 131.974932437143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.0808949585714 0 31.7400654857143 0 0 0 0 4.20369121857143 28.4013614857143 40.6587486742857 0 23.2776684071429 0 0 71.4190476628571 54.0240844542857 0 12.9214189685714 0 0 0 0 0 13.2653064514286 0 0 0 0 0 126.839131878571 0 0 0 0 17.3434993728571 0 0 0 18.1219905228571 62.2374322228571 0 0 0 0 0 14.0186909014286 0 0 25.2237744828571 0 0 0 0 56.1037767571429 0 53.7802343857143 0 244.354839871429 0 0 0
"742" "ps" "2014-05-04" "Low" "dry" 0 11.2582782171429 124.001067998571 0 18.7448795624286 0 0.489631332571429 0.887311438428571 0 0 0 0 0 0 0 0 0 14.5695365142857 0 14.8247783185714 0 0 0 0 0 18.7226063114286 68.3303909428572 0 44.0939345657143 0 0 55.5921238857143 56.0924140842857 0 0 11.2582782171429 0 0 0 0 8.26161786857143 0 16.8585452285714 8.39218498714286 0 0 76.9061989528571 0 0 0 0 2.60155170714286 0 0 0 14.8809517857143 13.2915301157143 0.489631332571429 0 0 0 0 62.3360498971429 0 0 36.764135307 0 0 0 0 71.4780708114286 0 33.46309 0 185.785501775714 0 0 0
"743" "ps" "2014-05-11" "Low" "dry" 0 0 32.10279821 0 29.3293632885714 0 3.04311063285714 2.50463828142857 0.572424114428571 0 0 0 0 0 0 6.49624060142857 0 9.21726063 0 9.32022994428571 0 0 0 0 3.43454468714286 14.6711461185714 47.2462162242857 0 40.0827497985714 0 0 23.8700528314286 62.29113279 0 0 6.49350673142857 0 0 0 0 19.3753581042857 11.1448837485714 5.71866785142857 1.08798486971429 18.29988198 0 47.8309922385714 0 2.77682553314286 0 0.837053590142857 0 0 0 0 7.57894736857143 58.0464028114286 0.632318511 0 0 0 0 32.5096934557143 0 0 61.3521166585714 0 0 0 0 32.24794245 0 44.2679043057143 0 81.1672586457143 0 0 0
"744" "ps" "2014-05-18" "Low" "dry" 8.63422286 6.33176343 37.6371818228571 0 14.74220562 0 6.21498376714286 0 0 0.537955744428571 0 0 0 0 0 0 0 16.2052235157143 0 19.7826295071429 6.77110978714286 0 0 0 0.865128652428571 5.84415608428571 37.7842602971429 0 31.6252556971429 0 0 22.9254128285714 47.7202962585714 3.39836378 0 5.66393963285714 0 0 0 14.1864784114286 38.8242095828571 43.6441284214286 5.54182243114286 14.7007431457143 8.035811342 0 29.678968024 0.474608449571429 0 0 2.08847568242857 0 0 0 0 0 20.2997804285714 0.537955744428571 0 0 0 0 25.4501656571429 0 0 68.1839433185714 0 0 2.82258062285714 0 8.64780807114286 0 81.8019878528571 0 98.32617449 0 0 0
"745" "ps" "2014-05-25" "Low" "dry" 4.49157836571429 11.2289459142857 32.27365142 0 24.5455981557143 0 2.52976180428571 0 0 0 0 0 0 0 3.83707189857143 0 0 17.8772206528571 0 10.4776857728571 0 0 0 0 0 12.8604741748571 32.1494499485714 0 6.42409519285714 0 0 23.3738118357143 43.5034163971429 0 2.82574560142857 0 0 0 0 0 10.7336235842857 6.32183904571429 27.9748792714286 5.91918044428571 0 0 31.7805307557143 0 0 0 0 3.29670320142857 0 0 0 9.65556919 7.25313625285714 0 0 0 0 0 18.02730645 0 0 43.7245208657143 0 0 0 0 32.8601939885714 0 50.7432857185714 0 113.580866552857 0 0 0
"746" "ps" "2014-06-01" "Low" "dry" 0 5.74712640571429 41.7216297785714 0 6.21202279428571 0 4.46428573857143 0 3.29670341714286 0 0 0 0 0 0 0 0 15.9204632571429 0 22.1365932585714 0 0 0 0 0 10.6314378871429 35.6714411357143 0 12.7740125628571 0 0 9.80460724857143 33.5750559857143 0 2.81543273285714 7.38916252142857 0 0 0 0 13.6202243114286 9.68834630857143 20.6541743542857 7.14285740428571 0 0 21.3454958257143 0 0 0 0 0 0 0 0 0 7.07964604714286 0 0 0 0 0 27.9974140242857 0 0 61.5224322957143 0 0 0 0 5.56257903714286 0 9.38292445 0 122.506205515714 0 3.01744463 0
"747" "ps" "2014-06-08" "Low" "dry" 0 0 24.35785816 0 15.9277480371429 0 7.04728871571429 0 0 0.502645493714286 0 0 0 0 0 4.21139549428571 0 4.02298848428571 0 23.8412360385714 5.08806249 0 0 0 1.45860149142857 13.3885468114286 38.8760570471429 0 16.08283197 0 0 26.4150289957143 49.11892581 0 0 2.69541773285714 0 0 0 5.26932092571429 36.5799599657143 12.7405245328571 4.96441622142857 0 9.12518207985714 0 44.4089165685714 0.585480102857143 0 0 1.50793648142857 0 0 0 0 4.91329474285714 37.5549791742857 0.502645493714286 0 0 0 0 6.64723019142857 0 0 62.0617925814286 0 0 0 0 22.8641076971429 0 33.9868378557143 0 74.03277646 0 0 0
"748" "ps" "2014-06-15" "Low" "wet" 0 0 26.6470294885714 0 18.2808666831429 0 3.19829289414286 1.27456184228571 0.384615398714286 0 0 0 0 0 0 0 0 35.3452445342857 0 8.25839381857143 0 0 0 0 3.04180539071429 13.2371364085714 34.2802900285714 0 10.7104923085714 0 0 9.15155332428571 51.0959252757143 0 0 0 0 0 0 0 61.5202254457143 9.28961726857143 3.49497599285714 1.20073895085714 0 0 30.4157957928571 0 2.354585147 0 0 0 0 0 0 0 37.5755004242857 0.237375921285714 0 0 0 0 30.2240190657143 0 0 61.9500812571429 0 0 0 0 0.712127763714286 0 47.6734351485714 0 85.18253695 0 0 0
"749" "ps" "2014-06-22" "Ris" "dry" 0 0 34.5053100357143 0 5.05196017571429 0 0 0 0 0 0 0 0 0 0 0 0 35.5887602942857 0 23.4437782971429 0 0 0 0 0 16.0222351185714 24.9553769 0 0 0 0 26.0894595971429 69.6030677885714 0 0 0 0 0 0 0 50.2503863557143 7.70034861142857 32.2257984971429 16.80990215 0 0 69.7487878185714 0 0 0 0 0 0 0 0 0 11.7216114342857 0 0 0 0 0 41.3405251757143 0 0 43.1290441771429 0 0 0 0 16.62121737 0 90.8249536928571 0 110.190476842857 0 0 0
"750" "ps" "2014-06-29" "Ris" "dry" 0 0 45.3084465114286 0 19.4961395671429 0 5.0278344 0 0 0 0 0 0 0 0 0 0 41.0051017385714 0 13.4024165785714 0 0 0 0 0 22.8437297914286 24.7063304685714 0 19.0507637142857 0 0 0 48.5747103814286 0 0 0 0 0 0 7.52895743142857 38.98777365 22.5146656 35.8288115285714 6.31095809428571 0 0 22.2179406171429 0 0 0 0 0 0 0 0 0 3.38164262142857 0 0 0 0 0 42.7398722798571 0 0 85.9286639042857 0 0 0 0 3.76253802857143 0 74.5984279871429 0 177.967022388571 0 0 0
"751" "ps" "2014-07-06" "Ris" "dry" 0 0 19.4069534271429 0 17.36672279 0 0 0 0 1.60134845428571 1.60134845428571 0 0 0 0 0 0 2.72479558428571 0 2.37041720285714 0 0 0 0 5.68113339585714 27.1223301257143 9.48818371428571 0 36.0101005657143 0 0 31.2021806885714 37.4335821142857 0 0 0 0 0 0 11.7263591571429 44.9167628657143 13.0557533685714 35.3041048385714 0 0 0 24.6393641885714 0 0.948166881428571 0 0 0 0 0 0 27.4869970571429 12.8233375985714 0 0 0 0 0 9.25384533428571 0 0 42.1315088714286 0 0 0 0 34.9249494514286 0 5.95238108571429 0 50.40083371 0 0 0
"752" "ps" "2014-07-13" "Ris" "dry" 0 0 26.46890568 0 20.1106288582857 0 0 3.88866147142857 0 2.29110507285714 0.446428553714286 0 1.33290867171429 0 0 0 0 13.4699578542857 0 3.34608952871429 0 0 0 0 7.97195117614286 21.03684888 17.3663906485714 0 4.58092971714286 0 0 26.0598739828571 60.50921572 0 0 0 6.74915645714286 0 0 0 53.4221078414286 10.8882521185714 26.1752741942857 0 0 0 58.1009782685714 0 0 0 0 0 0 0 0 10.65877157 35.3992425971429 0 0 0 0 0 12.2536169828571 0 0 54.0543878328571 0 0 0 0 5.44412606 0 44.6350915514286 0 83.2089078857143 0 0 0
"753" "ps" "2014-07-20" "Ris" "wet" 0 0 116.895334978333 0 12.622400685 0 0 0 0 0.436953795333333 0 0 2.54681658833333 0 0 0 0 36.0497861816667 0 4.73958326333333 0 0 0 0 0.4340277875 10.1580139383333 12.0662937733333 0 13.1868128066667 0 0 46.8400339683333 27.6105423316667 8.96953181833333 0 7.5 0 0 0 6.11111111166667 54.3615005166667 18.0831154666667 39.6360521146667 0 2.66343818333333 0 16.1580139383333 0 0 0 0.364583327833333 0 0 0 0 5.326876365 10.3488685833333 0 0 0 0 0 3.38600464666667 0 0 22.2116638066667 0 0 0 0 3.75 2.01845436666667 75.2626860616667 0 64.9833855616667 0 0 0
"754" "ps" "2014-07-27" "Ris" "wet" 9.58605632571429 0 16.2387135885714 0 0 0 0 0 0 0 0 0 0.281954890714286 0 0 0 8.31556507142857 9.58605632571429 0 0 0 0 0 0 0 3.89610385857143 7.97360829428571 0 11.0045512785714 0 0 11.2025902357143 50.4871004 3.74384244714286 0 0 0 0 0 0 88.2664181685714 18.3492995442857 109.979586918571 0 5.87755102 0 39.5273889128571 0 0 0 0 0 0 0 0 6.86371115142857 19.0671515785714 0 0 0 0 0 32.3650865128571 0 0 33.536295544 0 0 0 0 7.76216408571429 0 37.7727221871429 0 74.2692663885714 0 0 0
"755" "ps" "2014-08-03" "Ris" "wet" 10.2312316628571 10.2312316628571 3.32916282971429 0 8.88213435285714 0 0 0 0 0.785340327857143 0 0 0.260266046714286 0 0 0 0 19.84832254 0 0 0 0 0 0 0.630092334428571 16.1019204457143 19.0527406585714 0 11.69535153 0 0 29.6873012671429 39.9841602642857 0 0 0 0 0 0 0 60.9973618528571 14.7526373314286 63.6382506285714 0 0 0 19.4769121682857 0 0 0 0 0 0 0 0 0 14.1424730528571 0 0 0 0 0 8.69798070285714 0 0 13.3587381985714 0 0 0 0 18.7840520171429 0 42.1919849414286 0 64.1483422514286 0 0 0
"756" "ps" "2014-08-10" "Ris" "wet" 0 0 21.13785776 0 4.34911000542857 0 0 0 0 0 0 0 0 0 0 0 5.26102796714286 16.6038000157143 0 0 0 0 0 0 0.606469035428571 10.4308388971429 25.4551743557143 0 22.1411622928571 0 0 22.9565813428571 27.43003285 0 0 0 0 0 0 0 42.63497692 26.4419963085714 25.61614457 0 6.34920617428571 0 10.5898683371429 0 0 0 0 0 0 0 0 22.33948946 10.9214056314286 0 0 0 0 0 8.80961290857143 0 0 16.3150433985714 0 0 0 0 10.0658249042857 0 26.6408469928571 0 31.8438552142857 0 0 0
"757" "ps" "2014-08-17" "Ris" "wet" 0 4.84429048142857 0 0 8.65212902671429 0 0 0 0 1.32686575528571 0 0 0 0 0 0 0 29.2916364328571 0 0 0 0 0 0 0.448430489428571 32.4612283914286 22.2625386414286 0 20.9158371157143 0 0 23.0225910757143 17.3285784171429 7.27272711571428 0 0 0 0 0 0 30.47698125 0 30.0121602671429 6.79245258571429 8.97528702714286 0 6.07142867428571 0 0 0 0 0 0 0 0 15.0742557614286 36.6799839357143 0 0 0 0 0 2.24215244714286 0 0 33.3553879942857 0 0 0 5.82210221571429 34.5166487457143 0 26.0863662285714 0 14.5552555428571 0 0 0
"758" "ps" "2014-08-24" "Ris" "wet" 0 0 6.34910502 0 4.408854568 0 0 0 0 0 0 0 0 0 0 0 0 12.7319708085714 0 0 0 0 0 0 1.26513530642857 11.9630688528571 30.51641151 0 14.27394502 0 0 26.6586531928571 26.80933903 2.18938158714286 1.66759315 0 0 0 0 0 9.01036458142857 3.38983045428571 23.3566572328571 0 5.25451581 0 13.36651698 0 0 0 0 0 0 0 0 11.3022869728571 23.6914116814286 0 0 0 0 0 13.7054587185714 0 0 9.216883478 0 0 0 0 25.4124299714286 0 0 0 0 0 0 0
"759" "ps" "2014-08-31" "Ris" "wet" 0 0 20.9530513657143 0 5.92460016271429 0 0 0 0 1.12485940942857 0 0 1.07142858971429 0 0 0 6.05754685714286 2.94117644 0 0 0 0 0 0 1.48209138285714 16.35248691 5.04795571428571 0 2.94117644 0 0 6.05754685714286 26.5015412985714 0 0 0 0 0 0 6.37065628857143 41.5137263685714 0 25.14820473 3.3613446 0 5.39867100714286 7.52895743142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.954902866 0 0 22.0150190357143 0 0 0 0 8.52781622857143 0 23.4089330542857 0 26.3403620042857 0 0 0
"760" "ps" "2014-09-07" "Hig" "wet" 16.0965786142857 16.0965786142857 4.60210927 0 18.1120366202857 0 0 6.64451846857143 1.22718692028571 0 0 0 0.444654667857143 0 0 0 0 20.6292011042857 0 0 0 0 0 0 2.01710684842857 5.97326636571429 21.8747013914286 0 18.7867958785714 0 0 40.6993958914286 28.4113161557143 0 0 0 0 0 0 0 42.2325957142857 17.96463132 24.6225014385714 0 0 0 14.7548666742857 0 0 0 0 0 0 0 0 14.6067418142857 6.37645637 0 0 0 0 0 9.81729305171429 0 0 33.625091168 0 0 0 0 21.7357830442857 0 33.02730054 0 42.7041245228571 0 0 0
"761" "ps" "2014-09-14" "Hig" "wet" 0 0 8.28157352714286 0 14.8717215725714 0 0 0.790513843 0 0 0 0 0 0 0 0 7.07964579857143 30.2899883 0 5.58466631571429 0 0 0 0 4.64889619614286 20.0235622671429 32.2294870757143 0 12.5558647208571 0 0 12.5407293585714 13.8934955128571 0 0 0 0 0 0 4.23280422 51.1716050471429 6.72877849142857 2.71033317571429 0 0 2.15982716 0 0 1.66112961714286 0 4.53144177714286 3.50237305157143 0 0 0 15.1706023028571 48.1365419642857 1.15830114342857 0 0 0 0 9.01861347714286 0 0 48.8738315842857 0 0 0 0 9.73851699571428 0 8.95522392285714 0 19.9362389171429 0 0 0
"762" "ps" "2014-09-21" "Hig" "wet" 0 0 5.12315254142857 0 0 0 0 0 0 0 0 0 0 0 0 11.9815671885714 0 2.67022693714286 0 0 0 7.80510555571429 0 0 0 65.2062420728571 30.43860093 0 32.0910437657143 0 0 33.5353277657143 27.6798915942857 4.66472294142857 4.03361352142857 0 0 0 0 0 32.3300976271429 7.65248782571429 3.95604410142857 4.61760457285714 5.27836605014286 0 14.5027291971429 0 0 0 0 10.8083716857143 0 0 0 12.5815469942857 25.84451905 2.31990240428571 0 0 0 0 27.4103493671429 0 0 21.0603881742857 0 0 0 4.04040400142857 68.1690729142857 0 17.95525328 4.94505512714286 9.23520914571428 0 0 13.2082020471429
"763" "ps" "2014-09-28" "Hig" "wet" 0 0 7.412790575 0 0 0 0 0 0 0 0 0 0 0 0 21.9907398675 0 28.865664975 0 0 0 0 0 0 0 129.8673865275 52.3563467425 0 113.10266795 0 0 75.949372625 43.366349065 0 0 0 0 0 0 0 34.3323418 10.77844339 0 7.352941315 0 0 16.061046245 0 0 0 0 10.9953699325 0 0 0 46.30155466 36.2303505675 0 0 0 0 0 5 0 0 11.1191858625 0 0 0 0 54.1820339 0 11.02941197 0 0 0 0 0
"764" "ps" "2014-10-05" "Hig" "wet" 0 14.4991153714286 30.0364155285714 0 0 0 0 0 0 0 6.10193823285714 0 0 0 0 0 0 38.6527589728571 0 0 0 0 0 0 0 71.49824581 48.0288986357143 0 97.9700150185714 0 0 38.7807115571429 45.9606582985714 15.2038588428571 0 0 0 0 0 0 71.7148716071429 11.8466897114286 0 0 0 5.07936499 16.8414063142857 0 0 0 0 22.4819621528571 0 0 0 48.5664918271429 46.0282932357143 0 0 0 0 0 7.2356217 0 0 45.2964958914286 0 0 0 0 75.86566249 0 0 0 40.3931300285714 4.08942220714286 0 0
"765" "ps" "2014-10-12" "Hig" "wet" 0 0 48.9207210057143 0 5.55352563571429 0 0 1.388381409 5.99196212142857 0 0 0 0 0 0 0 0 7.53532176857143 0 0 0 0 0 0 0 56.1528579228571 83.7506769714286 0 72.4061293657143 0 0 55.0286981371429 66.0555689985714 7.16589872857143 0 0 0 0 0 0 55.1975473428571 27.1240951142857 0 0 29.9723112957143 0 22.0242616142857 0 11.6624043242857 0 0 0 0 0 0 29.9274958357143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.2962863628571 0 4.74683531428571 0 68.4787966471429 0 0 13.70269741
"766" "ps" "2014-10-19" "Hig" "wet" 0 0 15.7831852285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.5407676 0 0 0 0 0 0 0 67.1429569314286 41.69203254 0 65.9249739771429 0 0 29.8557124842857 37.8083916928571 0 0 0 0 0 0 0 74.1847992428571 0 0 13.2631403757143 13.0337619557143 0 25.08615419 0 0 0 0 21.1538469285714 0 0 0 23.8577929814286 25.6233599685714 0 0 0 0 0 39.8727393328571 0 0 20.0650421 0 0 0 10.9633559442857 99.8711141814286 0 30.4912711428571 0 39.5879535657143 0 0 0
